run_id,image_path,perturbation_type,severity,strategy,pred_action,true_action,is_correct,confidence,was_tie,arbitration_ms,perception_ms,n_conflicts,agreement_rate
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,low,Bayesian Fusion,STOP,PROCEED,False,0.899,False,0.09180000051856041,327.23360002273694,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,low,Weighted Consensus,STOP,PROCEED,False,0.387,False,0.06560003384947777,327.23360002273694,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,low,Softmax-Weighted Selection,STOP,PROCEED,False,0.378,False,0.06359996041283011,327.23360002273694,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,low,Adaptive Reliability Learning,STOP,PROCEED,False,0.378,False,0.057699973694980145,327.23360002273694,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,low,Dynamic Entropy-Weighted Ensemble,STOP,PROCEED,False,0.524,False,0.07720000576227903,327.23360002273694,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,low,Adaptive Strategy Selection,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.05829997826367617,327.23360002273694,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,medium,Majority Voting,STOP,PROCEED,False,0.333,False,0.0860999571159482,301.4940000139177,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,medium,Confidence Weighted Voting,STOP,PROCEED,False,0.42,False,0.06210000719875097,301.4940000139177,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,medium,Rule-Based Arbitration,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.05360000068321824,301.4940000139177,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,medium,Leader Election,STOP,PROCEED,False,0.96,False,0.057999975979328156,301.4940000139177,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,medium,Dynamic Reliability Scoring,STOP,PROCEED,False,0.387,False,0.05420000525191426,301.4940000139177,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,medium,Bayesian Fusion,STOP,PROCEED,False,0.899,False,0.08610001532360911,301.4940000139177,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,medium,Weighted Consensus,STOP,PROCEED,False,0.387,False,0.06120000034570694,301.4940000139177,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,medium,Softmax-Weighted Selection,STOP,PROCEED,False,0.378,False,0.05500001134350896,301.4940000139177,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,medium,Adaptive Reliability Learning,STOP,PROCEED,False,0.378,False,0.05169998621568084,301.4940000139177,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,medium,Dynamic Entropy-Weighted Ensemble,STOP,PROCEED,False,0.524,False,0.0632999581284821,301.4940000139177,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,medium,Adaptive Strategy Selection,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.050499977078288794,301.4940000139177,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,severe,Majority Voting,PROCEED,PROCEED,True,0.667,False,0.0800999696366489,379.24259999999776,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,severe,Confidence Weighted Voting,PROCEED,PROCEED,True,0.801,False,0.05829997826367617,379.24259999999776,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,severe,Rule-Based Arbitration,PROCEED,PROCEED,True,0.89,False,0.05590001819655299,379.24259999999776,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,severe,Leader Election,PROCEED,PROCEED,True,0.89,False,0.05329999839887023,379.24259999999776,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,severe,Dynamic Reliability Scoring,PROCEED,PROCEED,True,0.724,False,0.04870002157986164,379.24259999999776,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,severe,Bayesian Fusion,PROCEED,PROCEED,True,0.998,False,0.07569999434053898,379.24259999999776,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,severe,Weighted Consensus,PROCEED,PROCEED,True,0.724,False,0.056200020480901,379.24259999999776,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,severe,Softmax-Weighted Selection,PROCEED,PROCEED,True,0.704,False,0.05129998316988349,379.24259999999776,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,severe,Adaptive Reliability Learning,PROCEED,PROCEED,True,0.704,False,0.048600020818412304,379.24259999999776,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,severe,Dynamic Entropy-Weighted Ensemble,PROCEED,PROCEED,True,0.73,False,0.06260001100599766,379.24259999999776,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,brightness_drop,severe,Adaptive Strategy Selection,PROCEED,PROCEED,True,0.89,False,0.050799979362636805,379.24259999999776,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,low,Majority Voting,STOP,PROCEED,False,0.333,False,0.0724999699741602,299.80560002150014,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,low,Confidence Weighted Voting,STOP,PROCEED,False,0.42,False,0.047799956519156694,299.80560002150014,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,low,Rule-Based Arbitration,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.03809999907389283,299.80560002150014,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,low,Leader Election,STOP,PROCEED,False,0.96,False,0.03789999755099416,299.80560002150014,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,low,Dynamic Reliability Scoring,STOP,PROCEED,False,0.387,False,0.05440000677481294,299.80560002150014,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,low,Bayesian Fusion,STOP,PROCEED,False,0.899,False,0.08399999933317304,299.80560002150014,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,low,Weighted Consensus,STOP,PROCEED,False,0.387,False,0.06130000110715628,299.80560002150014,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,low,Softmax-Weighted Selection,STOP,PROCEED,False,0.378,False,0.05639996379613876,299.80560002150014,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,low,Adaptive Reliability Learning,STOP,PROCEED,False,0.378,False,0.05440000677481294,299.80560002150014,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,low,Dynamic Entropy-Weighted Ensemble,STOP,PROCEED,False,0.524,False,0.06449996726587415,299.80560002150014,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,low,Adaptive Strategy Selection,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.053800002206116915,299.80560002150014,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,medium,Majority Voting,STOP,PROCEED,False,0.333,False,0.09270000737160444,299.4968999992125,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,medium,Confidence Weighted Voting,STOP,PROCEED,False,0.42,False,0.06350001785904169,299.4968999992125,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,medium,Rule-Based Arbitration,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.060999998822808266,299.4968999992125,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,medium,Leader Election,STOP,PROCEED,False,0.96,False,0.06680004298686981,299.4968999992125,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,medium,Dynamic Reliability Scoring,STOP,PROCEED,False,0.387,False,0.056200020480901,299.4968999992125,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,medium,Bayesian Fusion,STOP,PROCEED,False,0.899,False,0.08329999400302768,299.4968999992125,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,medium,Weighted Consensus,STOP,PROCEED,False,0.387,False,0.07010000990703702,299.4968999992125,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,medium,Softmax-Weighted Selection,STOP,PROCEED,False,0.378,False,0.05229999078437686,299.4968999992125,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,medium,Adaptive Reliability Learning,STOP,PROCEED,False,0.378,False,0.05560001591220498,299.4968999992125,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,medium,Dynamic Entropy-Weighted Ensemble,STOP,PROCEED,False,0.524,False,0.07170002209022641,299.4968999992125,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,medium,Adaptive Strategy Selection,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.05539995618164539,299.4968999992125,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,severe,Majority Voting,STOP,PROCEED,False,0.333,False,0.07960002403706312,301.4625000068918,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,severe,Confidence Weighted Voting,STOP,PROCEED,False,0.42,False,0.05560001591220498,301.4625000068918,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,severe,Rule-Based Arbitration,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.050099974032491446,301.4625000068918,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,severe,Leader Election,STOP,PROCEED,False,0.96,False,0.05199998850002885,301.4625000068918,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,severe,Dynamic Reliability Scoring,STOP,PROCEED,False,0.387,False,0.046600005589425564,301.4625000068918,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,severe,Bayesian Fusion,STOP,PROCEED,False,0.899,False,0.07829995593056083,301.4625000068918,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,severe,Weighted Consensus,STOP,PROCEED,False,0.387,False,0.053800002206116915,301.4625000068918,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,severe,Softmax-Weighted Selection,STOP,PROCEED,False,0.378,False,0.04989997250959277,301.4625000068918,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,severe,Adaptive Reliability Learning,STOP,PROCEED,False,0.378,False,0.08929998148232698,301.4625000068918,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,severe,Dynamic Entropy-Weighted Ensemble,STOP,PROCEED,False,0.524,False,0.057699973694980145,301.4625000068918,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653770296591_jpg.rf.2b2b9da1f451ef07e7833d78204c03d8.jpg,occlusion,severe,Adaptive Strategy Selection,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.04340003943070769,301.4625000068918,1,0.3333333333333333
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,clean,none,Majority Voting,PROCEED,EMERGENCY BRAKE,False,0.333,True,0.07899996126070619,284.4850999535993,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,clean,none,Confidence Weighted Voting,PROCEED,EMERGENCY BRAKE,False,0.401,False,0.05749997217208147,284.4850999535993,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,clean,none,Rule-Based Arbitration,EMERGENCY BRAKE,EMERGENCY BRAKE,True,0.99,False,0.049600028432905674,284.4850999535993,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,clean,none,Leader Election,EMERGENCY BRAKE,EMERGENCY BRAKE,True,0.96,True,0.05530001362785697,284.4850999535993,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,clean,none,Dynamic Reliability Scoring,PROCEED,EMERGENCY BRAKE,False,0.356,False,0.05039997631683946,284.4850999535993,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,clean,none,Bayesian Fusion,PROCEED,EMERGENCY BRAKE,False,0.687,False,0.07840001489967108,284.4850999535993,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,clean,none,Weighted Consensus,PROCEED,EMERGENCY BRAKE,False,0.356,False,0.05789997521787882,284.4850999535993,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,clean,none,Softmax-Weighted Selection,PROCEED,EMERGENCY BRAKE,False,0.344,False,0.052099989261478186,284.4850999535993,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,clean,none,Adaptive Reliability Learning,PROCEED,EMERGENCY BRAKE,False,0.344,False,0.05400000372901559,284.4850999535993,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,clean,none,Dynamic Entropy-Weighted Ensemble,PROCEED,EMERGENCY BRAKE,False,0.388,False,0.060399994254112244,284.4850999535993,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,clean,none,Adaptive Strategy Selection,EMERGENCY BRAKE,EMERGENCY BRAKE,True,0.99,False,0.05150004290044308,284.4850999535993,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,low,Majority Voting,PROCEED,EMERGENCY BRAKE,False,0.5,False,0.07700000423938036,278.53319997666404,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,low,Confidence Weighted Voting,PROCEED,EMERGENCY BRAKE,False,0.49,False,0.05659996531903744,278.53319997666404,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,low,Rule-Based Arbitration,EMERGENCY BRAKE,EMERGENCY BRAKE,True,0.99,False,0.048900023102760315,278.53319997666404,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,low,Leader Election,EMERGENCY BRAKE,EMERGENCY BRAKE,True,0.96,True,0.05530001362785697,278.53319997666404,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,low,Dynamic Reliability Scoring,PROCEED,EMERGENCY BRAKE,False,0.437,False,0.05029997555539012,278.53319997666404,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,low,Bayesian Fusion,PROCEED,EMERGENCY BRAKE,False,0.379,False,0.07750000804662704,278.53319997666404,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,low,Weighted Consensus,PROCEED,EMERGENCY BRAKE,False,0.437,False,0.055999960750341415,278.53319997666404,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,low,Softmax-Weighted Selection,PROCEED,EMERGENCY BRAKE,False,0.449,False,0.05119998240843415,278.53319997666404,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,low,Adaptive Reliability Learning,PROCEED,EMERGENCY BRAKE,False,0.449,False,0.04830001853406429,278.53319997666404,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,low,Dynamic Entropy-Weighted Ensemble,PROCEED,EMERGENCY BRAKE,False,0.329,False,0.059399986639618874,278.53319997666404,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,low,Adaptive Strategy Selection,EMERGENCY BRAKE,EMERGENCY BRAKE,True,0.99,False,0.04529999569058418,278.53319997666404,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,medium,Majority Voting,PROCEED,EMERGENCY BRAKE,False,0.5,False,0.07969996659085155,289.1263999626972,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,medium,Confidence Weighted Voting,PROCEED,EMERGENCY BRAKE,False,0.549,False,0.060399994254112244,289.1263999626972,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,medium,Rule-Based Arbitration,EMERGENCY BRAKE,EMERGENCY BRAKE,True,0.99,False,0.0515999854542315,289.1263999626972,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655970828726_jpg.rf.b87c19c53ec28e1159518e958ae0d621.jpg,gaussian_noise,medium,Leader Election,EMERGENCY BRAKE,EMERGENCY BRAKE,True,0.96,True,0.056999968364834785,289.1263999626972,2,0.6666666666666666
